CustomerID,total_orders,total_items,total_spend,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last,customer_lifespan_days
17408,1,3,25.5,12.75,2,2011-06-29 12:53:00,2011-06-29 12:53:00,165,0
17409,2,105,674.85,51.91153846153846,13,2011-05-04 16:42:00,2011-08-06 10:36:00,127,93
17410,5,552,1150.11,17.97046875,57,2011-02-11 12:23:00,2011-12-10 13:55:00,1,302
17411,3,306,776.04,18.92780487804878,39,2011-03-23 13:44:00,2011-11-27 14:25:00,14,249
17412,7,726,1279.66,19.38878787878788,48,2010-02-12 16:29:00,2011-11-16 12:21:00,25,641
17414,2,168,84.84,14.14,5,2011-08-06 11:43:00,2011-10-27 12:13:00,45,82
17415,1,114,257.44,18.388571428571428,14,2011-09-21 12:50:00,2011-09-21 12:50:00,81,0
17416,7,3874,6316.44,23.481189591078067,186,2011-03-03 13:45:00,2011-10-11 12:47:00,61,221
17418,2,289,482.66,16.08866666666667,29,2011-01-20 11:39:00,2011-10-28 13:00:00,44,281
17419,12,1876,4111.68,19.95961165048544,155,2010-07-12 15:03:00,2011-11-28 13:47:00,13,503
17420,3,265,561.58,18.719333333333335,28,2010-01-12 09:56:00,2011-10-20 14:52:00,52,646
17422,6,1889,1909.57,16.32111111111111,93,2011-02-16 14:44:00,2011-12-06 13:22:00,5,292
17423,2,391,634.81,24.41576923076923,26,2011-06-05 09:14:00,2011-10-24 13:36:00,48,141
17425,2,407,759.17,17.655116279069766,42,2011-10-10 11:37:00,2011-11-20 15:30:00,21,41
17426,6,3046,4684.41,17.285645756457566,179,2011-01-12 18:03:00,2011-09-09 15:51:00,93,239
17427,1,34,100.8,50.4,2,2011-09-29 11:29:00,2011-09-29 11:29:00,73,0
17428,28,5778,12235.77,37.30417682926829,252,2010-06-12 09:37:00,2011-12-04 10:42:00,7,540
17429,3,568,542.28,13.904615384615385,36,2011-03-08 13:22:00,2011-07-06 13:38:00,158,120
17430,2,190,271.28000000000003,19.37714285714286,14,2010-09-12 13:05:00,2011-07-11 09:24:00,153,301
17431,1,292,404.86,9.415348837209303,41,2011-01-30 14:36:00,2011-01-30 14:36:00,315,0
17432,2,207,365.76,7.62,44,2011-02-11 17:30:00,2011-11-21 17:33:00,19,283
17433,1,185,300.62,5.5670370370370375,53,2011-12-09 14:24:00,2011-12-09 14:24:00,2,0
17434,7,1629,2325.16,17.35194029850746,100,2011-02-11 14:35:00,2011-11-30 15:58:00,11,292
17436,2,90,216.29999999999998,24.03333333333333,7,2011-04-27 11:33:00,2011-08-12 12:30:00,121,107
17438,1,103,380.65000000000003,22.39117647058824,17,2011-03-31 10:26:00,2011-03-31 10:26:00,255,0
17440,3,150,107.75999999999999,21.552,3,2011-06-04 12:05:00,2011-06-07 11:54:00,187,2
17442,6,1484,2228.55,16.50777777777778,96,2011-02-22 13:02:00,2011-10-08 12:25:00,64,227
17443,1,36,38.160000000000004,38.160000000000004,1,2011-04-05 10:47:00,2011-04-05 10:47:00,250,0
17444,3,1841,2330.7599999999998,17.264888888888887,132,2011-06-20 09:04:00,2011-11-07 10:33:00,34,140
17446,2,198,120.9,13.433333333333334,6,2011-02-02 14:40:00,2011-06-16 10:42:00,178,133
17447,2,443,541.53,15.042499999999999,33,2011-09-29 10:10:00,2011-10-30 14:18:00,42,31
17449,7,1122,2507.7400000000002,9.053212996389892,178,2010-12-15 10:57:00,2011-10-25 17:22:00,46,314
17450,46,10406,34198.5,101.47922848664689,124,2010-07-12 09:23:00,2011-12-07 09:04:00,4,512
17451,7,1179,1758.42,17.5842,83,2011-08-12 15:02:00,2011-11-24 11:19:00,17,103
17453,2,219,482.46999999999997,25.39315789473684,19,2011-06-10 17:02:00,2011-11-22 09:42:00,19,164
17454,4,243,510.41,8.367377049180329,57,2010-12-15 10:54:00,2011-05-31 13:58:00,194,167
17455,1,66,128.8,16.1,8,2011-05-20 12:31:00,2011-05-20 12:31:00,205,0
17456,1,222,249.86,14.69764705882353,17,2010-09-12 15:23:00,2010-09-12 15:23:00,455,0
17457,5,469,1017.57,53.556315789473686,14,2011-01-04 13:04:00,2011-05-19 10:32:00,206,134
17458,1,170,319.86,5.923333333333334,52,2011-11-24 13:01:00,2011-11-24 13:01:00,17,0
17459,2,501,638.52,5.752432432432432,88,2011-10-10 17:00:00,2011-10-27 13:25:00,45,16
17460,6,236,609.48,21.016551724137933,18,2010-01-12 16:24:00,2011-06-09 15:04:00,185,512
17461,3,773,767.04,6.91027027027027,104,2011-10-11 12:01:00,2011-11-17 10:21:00,24,36
17462,2,227,671.44,24.86814814814815,25,2011-02-28 17:01:00,2011-10-10 13:56:00,62,223
17463,5,1095,1857.56,8.639813953488371,162,2011-01-30 15:48:00,2011-11-23 13:40:00,18,296
17464,1,112,263.32,29.257777777777775,9,2011-04-07 13:19:00,2011-04-07 13:19:00,248,0
17466,2,306,700.08,17.075121951219515,41,2011-09-22 09:16:00,2011-11-29 13:15:00,12,68
17468,2,116,137.0,27.4,5,2011-11-25 12:52:00,2011-11-29 15:33:00,12,4
17469,5,787,1859.3700000000001,21.129204545454545,61,2011-05-07 10:21:00,2011-11-23 13:15:00,18,200
17470,5,1483,1118.71,14.342435897435898,67,2010-07-12 09:57:00,2011-10-26 12:42:00,46,471
17472,3,462,714.5,3.947513812154696,142,2011-01-06 14:57:00,2011-02-24 18:26:00,289,49
17475,1,178,194.37,13.883571428571429,14,2011-09-21 14:55:00,2011-09-21 14:55:00,81,0
17480,1,338,511.82,17.64896551724138,29,2011-09-23 11:39:00,2011-09-23 11:39:00,79,0
17481,4,893,1244.64,15.178536585365855,69,2011-03-11 16:37:00,2011-11-24 09:06:00,17,257
17483,3,191,414.04,19.716190476190476,18,2011-05-10 13:10:00,2011-09-06 19:40:00,95,119
17486,1,191,393.97,16.41541666666667,24,2011-03-23 14:00:00,2011-03-23 14:00:00,263,0
17489,2,428,376.64,12.987586206896552,28,2011-11-05 11:34:00,2011-12-10 08:56:00,1,34
17490,7,958,1825.56,24.02052631578947,63,2011-06-10 17:52:00,2011-09-27 11:52:00,75,108
17491,10,1665,3094.27,28.387798165137614,72,2010-07-12 12:18:00,2011-11-25 13:10:00,16,501
17492,1,155,361.82,30.151666666666667,12,2011-05-04 15:21:00,2011-05-04 15:21:00,221,0
17495,2,229,490.66,18.172592592592594,21,2011-01-11 12:06:00,2011-02-12 12:08:00,302,32
17496,1,79,259.6,25.96,10,2010-12-16 08:39:00,2010-12-16 08:39:00,360,0
17498,1,274,276.78,16.281176470588235,17,2011-09-25 12:25:00,2011-09-25 12:25:00,77,0
17499,1,675,618.14,15.4535,40,2011-02-23 09:14:00,2011-02-23 09:14:00,291,0
17500,3,17,143.5,28.7,3,2011-10-11 09:08:00,2011-11-22 14:25:00,19,42
17501,2,160,284.35,15.797222222222224,18,2011-03-05 09:46:00,2011-03-05 09:47:00,281,0
17502,4,364,673.0400000000001,24.03714285714286,25,2011-10-11 16:39:00,2011-11-30 13:13:00,11,49
17503,2,486,577.29,15.191842105263158,36,2011-01-11 11:12:00,2011-07-12 09:18:00,152,181
17504,9,1544,2762.92,21.755275590551182,112,2011-01-21 11:09:00,2011-06-05 10:34:00,189,134
17505,2,556,1125.94,21.65269230769231,48,2011-01-07 12:50:00,2011-05-18 09:01:00,207,130
17506,1,139,302.2,21.585714285714285,14,2011-09-25 11:39:00,2011-09-25 11:39:00,77,0
17507,2,359,600.23,6.820795454545455,79,2011-03-02 18:08:00,2011-03-23 11:48:00,263,20
17508,1,289,394.03,17.910454545454545,22,2011-04-03 08:10:00,2011-04-03 08:10:00,252,0
17509,8,3534,6115.14,16.708032786885248,75,2011-07-10 13:14:00,2011-10-13 10:26:00,59,94
17510,1,214,299.98,14.999,20,2011-11-15 10:00:00,2011-11-15 10:00:00,26,0
17511,31,27841,49793.03,51.70615784008307,453,2010-01-12 10:19:00,2011-12-04 13:24:00,7,691
17512,10,1541,2179.55,20.75761904761905,61,2011-02-16 09:03:00,2011-11-11 12:11:00,30,268
17513,1,166,379.44,63.24,6,2011-09-28 16:42:00,2011-09-28 16:42:00,74,0
17514,1,135,212.91,5.32275,40,2011-03-08 15:45:00,2011-03-08 15:45:00,278,0
17515,4,243,580.62,6.673793103448276,49,2011-01-25 14:33:00,2011-08-11 14:04:00,122,197
17516,5,404,734.83,5.363722627737227,113,2011-02-27 12:41:00,2011-12-08 14:50:00,3,284
17517,1,102,145.44,13.22181818181818,11,2011-04-02 11:48:00,2011-04-02 11:48:00,253,0
17519,6,1092,1730.42,21.10268292682927,60,2010-06-12 15:18:00,2011-11-22 16:43:00,19,528
17520,1,353,536.17,17.872333333333334,30,2011-10-17 12:04:00,2011-10-17 12:04:00,55,0
17521,3,507,716.7099999999999,15.926888888888888,38,2011-05-10 13:42:00,2011-10-11 11:22:00,61,153
17522,5,950,1028.83,14.093561643835615,59,2011-05-05 16:31:00,2011-09-06 14:23:00,96,123
17523,4,254,374.97,11.362727272727273,25,2011-11-20 13:40:00,2011-11-28 13:20:00,13,7
17524,1,90,145.0,24.166666666666668,6,2010-12-13 14:32:00,2010-12-13 14:32:00,363,0
17525,1,82,422.70000000000005,46.96666666666667,9,2010-12-15 12:05:00,2010-12-15 12:05:00,361,0
17526,4,286,1050.8,55.305263157894736,17,2010-09-12 12:20:00,2011-05-12 11:05:00,213,241
17527,4,488,890.9200000000001,18.955744680851065,45,2011-05-05 13:43:00,2011-10-17 12:32:00,55,164
17528,8,2114,3343.15,13.21403162055336,183,2011-08-12 13:27:00,2011-12-10 15:35:00,1,120
17530,10,1478,2296.15,5.827791878172589,306,2010-09-12 20:01:00,2011-11-23 17:32:00,17,436
17531,1,136,296.7,21.192857142857143,14,2011-02-06 19:17:00,2011-02-06 19:17:00,307,0
17534,1,103,223.36,24.817777777777778,9,2011-10-17 12:47:00,2011-10-17 12:47:00,55,0
17535,1,136,164.4,12.646153846153847,13,2011-04-03 15:20:00,2011-04-03 15:20:00,252,0
17536,1,6,51.0,17.0,3,2011-06-15 13:23:00,2011-06-15 13:23:00,179,0
17537,2,676,904.0,12.053333333333333,74,2011-09-02 13:37:00,2011-10-11 10:56:00,61,38
17538,1,122,107.78,11.975555555555555,9,2011-11-14 12:12:00,2011-11-14 12:12:00,27,0
17540,2,194,578.9,23.156,20,2011-01-27 14:35:00,2011-11-15 11:56:00,26,291
17542,1,134,175.7,7.028,24,2011-03-15 11:45:00,2011-03-15 11:45:00,271,0
17545,3,341,597.15,4.118275862068965,122,2011-10-27 13:48:00,2011-10-27 14:04:00,45,0
17548,1,58,103.3,20.66,5,2011-04-20 12:01:00,2011-04-20 12:01:00,235,0
17549,2,150,125.94,20.99,5,2011-10-19 10:05:00,2011-11-16 09:59:00,25,27
17550,3,86,240.91,5.735952380952381,42,2011-05-26 14:01:00,2011-10-04 15:19:00,68,131
17551,1,150,306.84,7.1358139534883716,39,2010-12-15 14:12:00,2010-12-15 14:12:00,361,0
17552,4,695,930.63,18.99244897959184,43,2010-02-12 18:45:00,2011-10-10 17:00:00,62,604
17553,1,72,223.20000000000002,111.60000000000001,2,2011-02-08 10:00:00,2011-02-08 10:00:00,306,0
17554,5,1143,1732.28,19.685,58,2011-07-14 20:01:00,2011-11-23 08:42:00,18,131
17555,2,349,490.58,4.62811320754717,101,2011-09-01 12:31:00,2011-11-20 12:22:00,21,79
17556,1,77,121.45,20.241666666666667,6,2011-05-18 10:48:00,2011-05-18 10:48:00,207,0
17557,3,306,543.26,15.978235294117647,27,2011-09-19 14:23:00,2011-11-25 12:57:00,16,66
17560,4,465,728.77,28.029615384615383,22,2011-02-02 11:14:00,2011-07-07 15:06:00,157,155
17561,1,146,166.43,3.6180434782608697,44,2011-11-20 12:53:00,2011-11-20 12:53:00,21,0
17562,7,781,1130.9,17.950793650793653,48,2011-06-07 10:59:00,2011-11-25 14:21:00,16,171
17564,3,146,451.11,9.206326530612245,38,2011-09-20 14:00:00,2011-11-15 13:27:00,26,55
17566,2,518,884.0,5.815789473684211,113,2011-01-12 19:54:00,2011-11-14 13:42:00,27,305
17567,8,2112,3650.95,22.126969696969695,110,2010-02-12 15:18:00,2011-10-13 12:52:00,59,607
17569,1,159,332.54,11.466896551724139,29,2011-11-01 14:15:00,2011-11-01 14:15:00,40,0
17571,4,905,1463.83,4.895752508361204,247,2011-02-14 15:15:00,2011-10-20 15:57:00,52,248
17572,4,95,223.85000000000002,18.65416666666667,7,2010-01-12 12:51:00,2011-09-29 17:53:00,72,625
17573,3,284,378.08,15.123199999999999,24,2011-07-09 10:36:00,2011-10-11 13:01:00,61,94
17574,1,77,181.3,22.6625,8,2011-11-04 09:47:00,2011-11-04 09:47:00,37,0
17576,19,1994,3520.76,8.56632603406326,245,2010-09-12 16:57:00,2011-12-07 17:23:00,3,451
17578,1,126,139.86,27.972,5,2011-05-05 18:38:00,2011-05-05 18:38:00,219,0
17579,3,258,445.31,8.9062,46,2011-05-12 12:28:00,2011-07-25 09:50:00,139,73
17580,3,88,216.24,4.8053333333333335,43,2010-12-16 15:27:00,2011-01-31 14:07:00,314,45
17581,25,5847,10453.99,23.759068181818183,229,2010-02-12 14:47:00,2011-10-05 13:40:00,67,599
17582,1,111,162.61,5.607241379310345,28,2011-04-17 13:18:00,2011-04-17 13:18:00,238,0
17584,2,454,1203.1000000000001,34.37428571428572,30,2011-02-12 17:12:00,2011-04-08 14:12:00,247,54
17585,4,1515,1226.77,5.7325700934579435,176,2011-03-21 16:32:00,2011-08-22 13:30:00,111,153
17588,3,340,895.32,38.926956521739136,19,2011-04-21 10:31:00,2011-08-31 13:37:00,102,132
17589,4,1551,2347.25,9.277667984189723,172,2011-04-13 13:47:00,2011-11-07 17:07:00,34,208
17590,3,792,1454.74,7.237512437810945,162,2011-07-12 12:55:00,2011-11-22 16:06:00,19,133
17591,7,1009,2192.13,13.205602409638555,81,2010-07-12 15:39:00,2011-09-27 13:42:00,75,441
17593,5,2857,3821.67,17.94211267605634,190,2010-12-22 10:29:00,2011-09-09 09:52:00,93,260
17594,2,550,993.18,19.863599999999998,42,2011-03-30 10:32:00,2011-09-15 16:34:00,87,169
17595,2,229,388.06,4.675421686746988,68,2011-02-11 16:19:00,2011-11-27 16:08:00,14,288
17596,7,2524,2273.31,8.419666666666666,168,2010-06-12 12:34:00,2011-11-16 14:11:00,25,522
17597,1,874,1855.98,33.74509090909091,55,2011-10-05 11:54:00,2011-10-05 11:54:00,67,0
17600,1,144,162.6,12.507692307692308,13,2011-11-22 09:43:00,2011-11-22 09:43:00,19,0
17601,1,103,123.57,13.729999999999999,9,2011-04-14 18:02:00,2011-04-14 18:02:00,240,0
17602,6,3835,4824.06,8.614392857142859,335,2011-01-19 16:18:00,2011-11-16 15:58:00,25,300
17603,1,74,161.72,14.701818181818181,11,2011-09-22 14:18:00,2011-09-22 14:18:00,80,0
17604,2,169,314.04,4.984761904761905,57,2011-01-31 15:09:00,2011-06-05 13:43:00,189,124
17608,2,232,198.06,3.356949152542373,54,2011-06-11 13:00:00,2011-06-11 13:06:00,183,0
17609,5,723,1104.41,4.659957805907173,199,2011-01-16 16:23:00,2011-10-30 12:28:00,42,286
17611,15,2488,3982.5,6.9140625,440,2010-12-13 13:52:00,2011-11-04 14:11:00,37,326
17612,6,1612,1990.85,14.747037037037037,116,2011-02-15 10:40:00,2011-10-17 14:59:00,55,244
17613,14,2424,4491.22,14.394935897435898,211,2011-01-04 09:06:00,2011-11-17 10:51:00,24,317
17614,1,238,386.65,3.8665,97,2011-10-13 16:01:00,2011-10-13 16:01:00,59,0
17615,3,128,303.05,21.646428571428572,13,2011-01-05 15:33:00,2011-05-20 08:30:00,205,134
17616,3,104,265.2,88.39999999999999,1,2010-07-12 10:04:00,2011-06-19 10:11:00,175,342
17618,3,331,854.93,10.960641025641024,56,2010-12-12 16:05:00,2011-05-04 13:07:00,221,142
17619,1,127,220.47,2.863246753246753,71,2011-01-31 14:18:00,2011-01-31 14:18:00,314,0
17620,1,60,81.44,20.36,4,2011-11-10 12:08:00,2011-11-10 12:08:00,31,0
17621,3,486,1308.5,50.32692307692308,24,2010-12-20 13:31:00,2011-11-18 17:11:00,23,333
17623,1,265,520.15,15.762121212121212,33,2011-07-11 11:32:00,2011-07-11 11:32:00,153,0
17624,2,554,839.39,16.7878,49,2011-05-05 17:59:00,2011-11-25 10:52:00,16,203
17625,4,1198,2054.29,6.5215555555555556,223,2011-03-27 12:21:00,2011-11-21 13:36:00,20,239
17628,1,79,75.75,15.15,5,2011-09-19 15:21:00,2011-09-19 15:21:00,83,0
17629,8,1569,1827.79,14.860081300813007,106,2010-12-15 09:58:00,2011-11-21 17:04:00,20,341
17630,2,158,417.9,16.073076923076922,24,2011-04-21 14:03:00,2011-06-23 11:58:00,171,62
17631,3,334,529.99,13.589487179487179,39,2011-04-21 13:22:00,2011-08-12 09:47:00,121,112
17633,4,644,1323.94,18.91342857142857,59,2011-08-11 13:25:00,2011-11-08 15:43:00,33,89
17634,9,840,2292.09,7.717474747474748,209,2011-03-11 13:09:00,2011-11-05 08:34:00,36,238
17636,1,182,291.8,14.59,20,2011-11-20 14:40:00,2011-11-20 14:40:00,21,0
17637,2,280,539.91,15.425999999999998,35,2011-08-11 12:51:00,2011-08-16 13:25:00,117,5
17639,1,49,102.7,14.671428571428573,7,2011-08-03 15:22:00,2011-08-03 15:22:00,130,0
17640,1,150,378.18,75.636,5,2011-09-14 09:13:00,2011-09-14 09:13:00,88,0
17642,2,474,715.41,17.88525,34,2011-06-16 12:55:00,2011-12-08 09:11:00,3,174
17643,1,71,99.1,12.3875,8,2010-01-12 14:38:00,2010-01-12 14:38:00,698,0
17644,11,1749,2869.04,18.274140127388534,102,2011-03-11 15:01:00,2011-11-08 14:53:00,33,241
17646,3,323,992.89,19.46843137254902,46,2010-09-12 14:28:00,2011-04-05 13:17:00,250,204
17647,1,30,124.61,17.80142857142857,7,2011-05-10 15:38:00,2011-05-10 15:38:00,215,0
17648,4,487,1748.32,19.212307692307693,81,2011-04-04 10:29:00,2011-10-10 09:41:00,62,188
17649,1,399,847.29,16.29403846153846,52,2011-07-24 15:53:00,2011-07-24 15:53:00,140,0
17650,1,150,166.08,20.76,8,2011-11-18 14:52:00,2011-11-18 14:52:00,23,0
17651,10,2764,3966.51,17.097025862068968,149,2011-06-10 16:17:00,2011-11-28 10:29:00,13,170
17652,12,2353,4699.06,18.143088803088805,118,2011-02-06 12:08:00,2011-11-14 12:55:00,27,281
17653,4,537,765.12,17.38909090909091,44,2011-01-09 12:17:00,2011-11-08 15:24:00,33,303
17654,1,41,114.65,5.211363636363637,22,2011-07-03 13:17:00,2011-07-03 13:17:00,161,0
17655,7,996,2413.48,26.521758241758242,66,2010-08-12 16:45:00,2011-11-29 11:34:00,12,473
17656,5,1243,1696.8700000000001,20.693536585365855,67,2011-03-08 10:45:00,2011-12-09 15:14:00,2,276
17658,2,432,492.78,25.93578947368421,17,2011-11-14 12:07:00,2011-12-05 15:23:00,6,21
17659,12,1453,2881.9900000000002,18.240443037974686,127,2010-02-12 16:46:00,2011-11-22 13:29:00,19,647
17660,1,130,200.27,4.450444444444445,37,2011-07-21 13:37:00,2011-07-21 13:37:00,143,0
17663,7,797,1715.96,19.953023255813953,63,2011-02-11 10:44:00,2011-11-14 08:56:00,27,275
17664,2,592,601.4,13.986046511627906,41,2011-11-05 14:17:00,2011-11-21 11:29:00,20,15
17666,2,464,541.94,30.10777777777778,14,2011-05-10 11:06:00,2011-06-12 09:06:00,182,32
17667,5,1033,1992.91,17.180258620689656,85,2011-01-07 09:47:00,2011-12-05 15:21:00,6,332
17668,2,93,298.25,19.883333333333333,14,2011-01-11 14:45:00,2011-08-12 13:25:00,121,212
17669,7,1292,2257.28,33.19529411764706,45,2011-04-04 10:11:00,2011-10-28 08:53:00,44,206
17670,1,110,205.7,18.7,11,2011-04-26 09:12:00,2011-04-26 09:12:00,229,0
17671,4,636,1329.15,25.078301886792456,40,2010-09-12 14:27:00,2011-12-05 18:13:00,5,449
17672,2,1598,2885.92,26.235636363636363,105,2011-03-02 13:29:00,2011-10-20 14:18:00,52,232
17673,6,1367,1606.14,7.0755066079295155,118,2011-01-23 15:16:00,2011-08-12 12:50:00,121,200
17674,2,492,384.72,14.24888888888889,19,2010-06-12 10:20:00,2011-09-26 13:35:00,76,471
17675,31,8132,19852.57,28.15967375886525,239,2010-07-12 13:22:00,2011-12-07 12:24:00,4,512
17676,6,928,1387.24,17.785128205128206,49,2010-08-12 13:49:00,2011-12-10 14:21:00,1,485
17677,30,5385,9038.49,29.731875,178,2010-06-12 08:42:00,2011-11-11 12:53:00,30,517
17678,1,207,298.11,18.631875,16,2011-03-21 11:52:00,2011-03-21 11:52:00,265,0
17679,2,597,1745.18,58.17266666666667,29,2011-09-15 10:35:00,2011-10-18 07:43:00,54,32
17680,1,96,184.4,16.763636363636365,11,2011-11-16 12:42:00,2011-11-16 12:42:00,25,0
17682,6,1355,2444.17,20.713305084745762,48,2010-06-12 13:35:00,2011-11-29 15:59:00,12,535
17684,1,145,240.02999999999997,16.002,15,2011-10-27 11:10:00,2011-10-27 11:10:00,45,0
17685,7,1740,2901.63,22.32023076923077,88,2010-02-12 14:42:00,2011-12-09 12:27:00,2,664
17686,7,2466,5509.18,19.262867132867132,205,2011-02-12 15:39:00,2011-11-08 11:44:00,33,268
17690,15,1759,4153.93,16.2262890625,186,2010-01-12 16:15:00,2011-10-25 12:29:00,47,650
17691,2,134,290.40000000000003,15.28421052631579,18,2010-06-12 11:10:00,2010-12-16 17:20:00,359,187
17692,4,660,753.42,16.378695652173914,34,2010-12-15 13:37:00,2011-07-02 12:22:00,162,198
17693,1,231,217.99,13.624375,16,2011-07-25 15:48:00,2011-07-25 15:48:00,139,0
17694,1,172,281.56,18.770666666666667,15,2011-07-21 12:00:00,2011-07-21 12:00:00,143,0
17695,2,683,758.26,21.664571428571428,30,2011-06-21 12:35:00,2011-07-31 10:40:00,133,39
17696,8,1696,2268.77,19.728434782608694,78,2010-10-12 09:51:00,2011-08-23 13:59:00,110,315
17697,1,93,332.25,17.486842105263158,19,2011-04-17 15:40:00,2011-04-17 15:40:00,238,0
17698,1,93,154.95,19.36875,8,2011-03-24 11:34:00,2011-03-24 11:34:00,262,0
17700,4,1266,2513.53,17.700915492957748,116,2011-03-03 16:34:00,2011-11-23 11:51:00,18,264
17701,1,109,409.45,17.060416666666665,24,2011-01-04 12:25:00,2011-01-04 12:25:00,341,0
17702,4,1049,1399.25,18.908783783783782,58,2011-05-17 16:23:00,2011-09-11 16:03:00,91,116
17703,3,590,798.74,14.522545454545455,47,2011-04-11 15:51:00,2011-08-22 15:05:00,111,132
17704,2,319,862.87,27.83451612903226,27,2011-04-14 09:28:00,2011-06-24 09:40:00,170,71
17705,9,963,1819.16,17.661747572815536,63,2011-03-23 08:22:00,2011-11-02 10:57:00,39,224
17706,17,3899,9805.64,25.669214659685863,270,2010-08-12 11:02:00,2011-10-26 13:31:00,46,440
17707,2,96,111.6,22.32,3,2011-07-01 13:30:00,2011-07-06 15:03:00,158,5
17708,2,91,267.08,7.630857142857143,28,2011-01-19 10:09:00,2011-05-06 10:12:00,219,107
17709,1,17,91.75,13.107142857142858,7,2011-06-23 11:55:00,2011-06-23 11:55:00,171,0
17711,2,246,393.74,17.11913043478261,22,2011-02-23 11:32:00,2011-11-29 11:40:00,12,279
17712,1,215,454.21,15.662413793103447,29,2011-10-26 12:28:00,2011-10-26 12:28:00,46,0
17714,1,92,153.0,15.3,10,2011-01-23 10:32:00,2011-01-23 10:32:00,322,0
17715,1,36,30.599999999999998,30.599999999999998,1,2011-05-23 12:32:00,2011-05-23 12:32:00,202,0
17716,11,3048,5551.29,22.658326530612246,171,2011-03-17 10:38:00,2011-11-17 12:00:00,24,245
17718,1,83,130.85,21.808333333333334,6,2011-04-21 13:39:00,2011-04-21 13:39:00,234,0
17719,15,2190,5260.84,19.20014598540146,111,2011-02-06 15:48:00,2011-12-09 15:23:00,2,305
17720,4,564,1097.98,21.959600000000002,39,2010-07-12 10:43:00,2011-11-13 15:04:00,28,489
17722,4,1475,2086.06,18.139652173913042,111,2010-08-12 12:41:00,2011-04-09 15:22:00,246,240
17723,6,258,1060.3,106.03,4,2011-01-06 16:23:00,2011-09-05 14:44:00,97,241
17724,3,300,1018.7,25.4675,38,2011-07-24 13:26:00,2011-09-29 15:26:00,73,67
17725,11,2138,3343.2599999999998,17.412812499999998,115,2011-03-17 19:47:00,2011-11-23 16:34:00,18,250
17727,1,645,1049.35,15.899242424242424,66,2011-11-24 17:06:00,2011-11-24 17:06:00,17,0
17728,3,1445,2816.07,17.06709090909091,153,2011-05-10 08:17:00,2011-09-14 11:39:00,88,127
17730,13,3368,5068.13,23.24830275229358,127,2011-01-17 14:49:00,2011-11-11 11:02:00,30,297
17731,4,493,1134.56,16.933731343283583,54,2011-03-08 13:39:00,2011-09-21 15:02:00,81,197
17732,1,93,296.82,16.49,18,2010-02-12 09:29:00,2010-02-12 09:29:00,667,0
17733,2,451,687.87,19.65342857142857,33,2011-01-11 08:16:00,2011-03-23 09:54:00,263,71
17734,3,410,689.83,16.042558139534886,40,2011-04-20 10:04:00,2011-10-17 12:33:00,55,180
17735,19,8235,13019.57,18.868942028985508,319,2010-07-12 10:32:00,2011-08-23 13:50:00,110,407
17736,3,238,326.31,13.0524,24,2011-08-18 14:33:00,2011-11-30 15:36:00,11,104
17737,2,108,168.24,16.824,8,2011-11-30 15:16:00,2011-12-10 14:42:00,1,9
17738,4,1005,1774.55,18.294329896907215,89,2011-02-03 16:26:00,2011-11-20 15:05:00,21,289
17739,7,645,2562.39,54.51893617021276,29,2010-12-14 14:26:00,2011-11-28 09:12:00,13,348
17742,2,89,293.26,19.550666666666665,13,2011-08-18 15:28:00,2011-11-01 10:04:00,40,74
17744,6,2836,2219.98,16.323382352941177,110,2010-12-16 14:17:00,2011-11-14 09:05:00,27,332
17746,1,29,100.30000000000001,16.71666666666667,6,2011-04-13 14:31:00,2011-04-13 14:31:00,242,0
17747,1,12,71.4,71.4,1,2011-08-19 08:13:00,2011-08-19 08:13:00,114,0
17749,2,308,634.77,18.136285714285712,33,2011-03-28 13:39:00,2011-06-14 15:45:00,180,78
17750,9,3458,1698.26,8.799274611398964,101,2011-01-09 17:09:00,2011-10-14 15:59:00,58,277
17752,1,36,15.12,15.12,1,2010-12-15 16:19:00,2010-12-15 16:19:00,361,0
17754,5,1503,1438.09,15.63141304347826,82,2011-02-11 12:37:00,2011-09-12 11:20:00,90,212
17757,30,2974,5348.91,7.218502024291498,275,2010-02-12 17:17:00,2011-11-25 17:27:00,15,651
17758,8,2091,3442.92,8.356601941747574,310,2011-03-04 15:22:00,2011-11-20 14:45:00,21,260
17759,3,612,805.34,8.477263157894738,82,2011-06-23 13:35:00,2011-11-22 16:02:00,19,152
17760,2,203,272.46999999999997,10.8988,25,2010-01-12 15:08:00,2011-11-18 10:56:00,23,674
17761,1,362,661.4,34.810526315789474,19,2011-07-11 10:23:00,2011-07-11 10:23:00,153,0
17763,1,12,15.0,15.0,1,2011-03-21 14:25:00,2011-03-21 14:25:00,265,0
17764,2,395,812.69,10.835866666666668,71,2011-10-20 11:03:00,2011-12-05 16:11:00,6,46
17765,3,144,362.53000000000003,6.3601754385964915,51,2011-03-28 11:58:00,2011-05-13 12:34:00,212,46
17767,1,128,271.2,12.914285714285715,21,2011-11-24 14:42:00,2011-11-24 14:42:00,17,0
17768,3,1120,2095.46,19.956761904761905,77,2011-01-12 13:22:00,2011-06-26 13:46:00,168,165
17769,10,1846,3904.89,12.596419354838709,200,2011-01-23 11:15:00,2011-11-27 11:18:00,14,308
17770,5,341,1027.11,27.029210526315786,33,2011-02-03 13:35:00,2011-11-05 12:48:00,36,274
